ShortUniqueID, PrintDate,Date,N_ms,Th,Tm,Ts,T1SP,T1inT,TempT1,T1RelayState,T2SP,T2inT,TempT2,T2RelayState,T3SP,T3inT,TempT3,T3RelayState,T4SP,T4inT,TempT4,T4RelayState,
01010,UM_Apal_Jun2022,2022_6_8,380760,8,13,38,30.00,70.10,85.00,CHL,30.00,29.06,29.06,HTR,30.00,29.00,29.00,HTR,30.00,28.75,28.75,HTR,
01010,UM_Apal_Jun2022,2022_6_8,386233,8,13,38,30.00,70.10,85.00,CHL,30.00,29.06,29.06,HTR,30.00,29.00,29.00,HTR,30.00,28.81,28.81,HTR,
01010,UM_Apal_Jun2022,2022_6_8,391710,8,13,38,30.00,70.10,85.00,CHL,30.00,29.12,29.12,HTR,30.00,29.06,29.06,HTR,30.00,28.81,28.81,HTR,
01010,UM_Apal_Jun2022,2022_6_8,397184,8,13,38,30.00,70.10,85.00,CHL,30.00,29.19,29.19,HTR,30.00,29.06,29.06,HTR,30.00,28.87,28.87,HTR,
01010,UM_Apal_Jun2022,2022_6_8,402914,8,13,38,30.00,70.10,85.00,CHL,30.00,29.25,29.25,HTR,30.00,29.12,29.12,HTR,30.00,28.87,28.87,HTR,
01010,UM_Apal_Jun2022,2022_6_8,408385,8,13,38,30.00,70.10,85.00,CHL,30.00,29.31,29.31,HTR,30.00,29.19,29.19,HTR,30.00,28.94,28.94,HTR,
01010,UM_Apal_Jun2022,2022_6_8,413861,8,13,38,30.00,70.10,85.00,CHL,30.00,29.37,29.37,HTR,30.00,29.25,29.25,HTR,30.00,28.94,28.94,HTR,
01010,UM_Apal_Jun2022,2022_6_8,419333,8,13,38,30.00,70.10,85.00,CHL,30.00,29.37,29.37,HTR,30.00,29.25,29.25,HTR,30.00,29.00,29.00,HTR,
01010,UM_Apal_Jun2022,2022_6_8,424804,8,13,38,30.00,70.10,85.00,CHL,30.00,29.44,29.44,HTR,30.00,29.31,29.31,HTR,30.00,29.00,29.00,HTR,
01010,UM_Apal_Jun2022,2022_6_8,430278,8,14,40,30.00,70.10,85.00,CHL,30.00,29.50,29.50,HTR,30.00,29.31,29.31,HTR,30.00,29.06,29.06,HTR,
01010,UM_Apal_Jun2022,2022_6_8,437687,8,14,40,30.00,70.10,85.00,CHL,30.00,29.50,29.50,HTR,30.00,29.37,29.37,HTR,30.00,29.12,29.12,HTR,
